date,open,high,low,close,volume
12/06/2024,6081.38,6099.97,6079.98,6090.27,0
12/05/2024,6089.03,6094.55,6072.90,6075.11,0
12/04/2024,6069.39,6089.84,6061.06,6086.49,0
12/03/2024,6042.97,6052.07,6033.39,6049.88,0
12/02/2024,6040.11,6053.58,6035.33,6047.15,0
11/29/2024,6003.98,6044.17,6003.98,6032.38,0
11/27/2024,6014.11,6020.16,5984.87,5998.74,0
11/26/2024,6000.03,6025.42,5992.27,6021.63,0
11/25/2024,5992.28,6020.75,5963.91,5987.37,0
11/22/2024,5944.36,5972.90,5944.36,5969.34,0
11/21/2024,5940.58,5963.32,5887.26,5948.71,0
11/20/2024,5914.34,5920.67,5860.56,5917.11,0
11/19/2024,5870.05,5923.51,5855.29,5916.98,0
11/18/2024,5874.17,5908.12,5865.95,5893.62,0
11/15/2024,5912.79,5915.32,5853.01,5870.62,0
11/14/2024,5989.68,5993.88,5942.28,5949.17,0
11/13/2024,5985.75,6008.19,5965.91,5985.38,0
11/12/2024,6003.60,6009.92,5960.08,5983.99,0
11/11/2024,6008.86,6017.31,5986.69,6001.35,0
11/08/2024,5976.76,6012.45,5976.76,5995.54,0
11/07/2024,5947.21,5983.84,5947.21,5973.10,0
11/06/2024,5864.89,5936.14,5864.89,5929.04,0
11/05/2024,5722.43,5783.44,5722.10,5782.76,0
11/04/2024,5725.15,5741.43,5696.51,5712.69,0
11/01/2024,5723.22,5772.52,5723.22,5728.80,0
10/31/2024,5775.34,5775.34,5702.86,5705.45,0
10/30/2024,5832.65,5850.94,5811.28,5813.67,0
10/29/2024,5819.68,5847.19,5802.17,5832.92,0
10/28/2024,5833.93,5842.92,5823.08,5823.52,0
10/25/2024,5826.75,5862.82,5799.98,5808.12,0
10/24/2024,5817.80,5817.80,5784.92,5809.86,0
10/23/2024,5834.50,5834.85,5762.41,5797.42,0
10/22/2024,5832.70,5863.04,5821.17,5851.20,0
10/21/2024,5857.82,5866.92,5824.79,5853.98,0
10/18/2024,5859.43,5872.17,5846.11,5864.67,0
10/17/2024,5875.62,5878.46,5840.25,5841.47,0
10/16/2024,5816.58,5846.52,5808.34,5842.47,0
10/15/2024,5866.74,5870.36,5804.48,5815.26,0
10/14/2024,5829.81,5871.41,5829.57,5859.85,0
10/11/2024,5775.09,5822.13,5775.09,5815.03,0
10/10/2024,5778.36,5795.03,5764.76,5780.05,0
10/09/2024,5751.80,5796.80,5745.02,5792.04,0
10/08/2024,5719.14,5757.60,5714.56,5751.13,0
10/07/2024,5737.80,5739.34,5686.85,5695.94,0
10/04/2024,5737.48,5753.21,5702.83,5751.07,0
10/03/2024,5698.19,5718.78,5677.37,5699.94,0
10/02/2024,5698.14,5719.63,5674.00,5709.54,0
10/01/2024,5757.73,5757.73,5681.28,5708.75,0
09/30/2024,5726.52,5765.14,5703.53,5762.48,0
09/27/2024,5755.36,5763.78,5727.34,5738.17,0
09/26/2024,5762.22,5767.37,5721.01,5745.37,0
09/25/2024,5733.65,5741.03,5712.06,5722.26,0
09/24/2024,5727.66,5735.32,5698.99,5732.93,0
09/23/2024,5711.90,5725.36,5704.22,5718.57,0
09/20/2024,5709.64,5715.14,5674.49,5702.55,0
09/19/2024,5702.63,5733.57,5686.42,5713.64,0
09/18/2024,5641.68,5689.75,5615.08,5618.26,0
09/17/2024,5655.51,5670.81,5614.05,5634.58,0
09/16/2024,5615.21,5636.05,5604.53,5633.09,0
09/13/2024,5603.34,5636.27,5601.65,5626.02,0
09/12/2024,5557.48,5600.71,5535.50,5595.76,0
09/11/2024,5496.42,5560.41,5406.96,5554.13,0
09/10/2024,5490.51,5497.91,5441.72,5495.52,0
09/09/2024,5442.07,5484.20,5434.49,5471.05,0
09/06/2024,5507.33,5522.47,5402.62,5408.42,0
09/05/2024,5520.08,5546.30,5480.54,5503.41,0
09/04/2024,5506.68,5552.99,5503.66,5520.07,0
09/03/2024,5623.89,5623.89,5504.33,5528.93,0
08/30/2024,5612.74,5651.37,5581.79,5648.40,0
08/29/2024,5607.30,5646.95,5583.71,5591.96,0
08/28/2024,5624.51,5627.03,5560.95,5592.18,0
08/27/2024,5602.89,5631.18,5593.48,5625.80,0
08/26/2024,5639.66,5651.62,5602.34,5616.84,0
08/23/2024,5602.49,5641.82,5585.16,5634.61,0
08/22/2024,5637.77,5643.22,5560.95,5570.64,0
08/21/2024,5603.09,5632.68,5591.57,5620.85,0
08/20/2024,5602.88,5620.51,5585.50,5597.12,0
08/19/2024,5557.23,5608.30,5550.74,5608.25,0
08/16/2024,5530.50,5561.98,5525.17,5554.25,0
08/15/2024,5501.13,5546.23,5501.13,5543.22,0
08/14/2024,5442.36,5463.22,5415.91,5455.21,0
08/13/2024,5376.98,5436.50,5376.98,5434.43,0
08/12/2024,5351.88,5371.20,5324.37,5344.39,0
08/09/2024,5314.66,5358.67,5300.84,5344.16,0
08/08/2024,5252.57,5328.03,5233.85,5319.31,0
08/07/2024,5293.13,5330.64,5195.54,5199.50,0
08/06/2024,5206.42,5312.34,5193.56,5240.03,0
08/05/2024,5151.14,5250.89,5119.26,5186.33,0
08/02/2024,5376.63,5383.89,5302.03,5346.56,0
08/01/2024,5537.84,5566.16,5410.42,5446.68,0
07/31/2024,5505.59,5551.51,5493.75,5522.30,0
07/30/2024,5478.73,5489.46,5401.70,5436.44,0
07/29/2024,5476.55,5487.74,5444.44,5463.54,0
07/26/2024,5433.67,5488.32,5430.70,5459.10,0
07/25/2024,5428.70,5491.59,5390.95,5399.22,0
07/24/2024,5505.84,5508.04,5419.98,5427.13,0
07/23/2024,5565.30,5585.34,5550.90,5555.74,0
07/22/2024,5544.54,5570.36,5529.04,5564.41,0
07/19/2024,5543.37,5557.50,5497.04,5505.00,0
07/18/2024,5608.56,5614.05,5522.81,5544.59,0
07/17/2024,5610.07,5622.49,5584.81,5588.27,0
07/16/2024,5644.09,5669.67,5639.02,5667.20,0
07/15/2024,5638.16,5666.94,5614.75,5631.22,0
07/12/2024,5590.76,5655.56,5590.44,5615.35,0
07/11/2024,5635.21,5642.45,5576.53,5584.54,0
07/10/2024,5591.26,5635.39,5586.44,5633.91,0
07/09/2024,5584.24,5590.75,5574.57,5576.98,0
07/08/2024,5572.75,5583.11,5562.51,5572.85,0
07/05/2024,5537.91,5570.33,5531.63,5567.19,0
07/03/2024,5507.44,5539.27,5507.42,5537.02,0
07/02/2024,5461.84,5509.69,5458.43,5509.01,0
07/01/2024,5471.08,5479.55,5446.53,5475.09,0
06/28/2024,5488.48,5523.64,5451.12,5460.48,0
06/27/2024,5473.59,5490.81,5467.54,5482.87,0
06/26/2024,5460.71,5483.14,5451.87,5477.90,0
06/25/2024,5460.73,5472.88,5446.56,5469.30,0
06/24/2024,5459.58,5490.66,5447.59,5447.87,0
06/21/2024,5466.77,5478.31,5452.03,5464.62,0
06/20/2024,5499.99,5505.53,5455.56,5473.17,0
06/18/2024,5476.15,5490.38,5471.32,5487.03,0
06/17/2024,5431.11,5488.50,5420.40,5473.23,0
06/14/2024,5424.08,5432.39,5403.75,5431.60,0
06/13/2024,5441.93,5441.93,5402.51,5433.74,0
06/12/2024,5409.13,5447.25,5409.13,5421.03,0
06/11/2024,5353.00,5375.95,5327.25,5375.32,0
06/10/2024,5341.22,5365.79,5331.52,5360.79,0
06/07/2024,5343.81,5375.08,5331.33,5346.99,0
06/06/2024,5357.80,5362.35,5335.36,5352.96,0
06/05/2024,5314.48,5354.16,5297.64,5354.03,0
06/04/2024,5278.24,5298.80,5257.63,5291.34,0
06/03/2024,5297.15,5302.11,5234.32,5283.40,0
05/31/2024,5243.21,5280.33,5191.68,5277.51,0
05/30/2024,5259.77,5260.21,5222.10,5235.48,0
05/29/2024,5278.73,5282.27,5262.70,5266.95,0
05/28/2024,5315.91,5315.91,5280.89,5306.04,0
05/24/2024,5281.45,5311.65,5278.39,5304.72,0
05/23/2024,5340.26,5341.88,5256.93,5267.84,0
05/22/2024,5319.28,5323.18,5286.01,5307.01,0
05/21/2024,5298.69,5324.32,5297.87,5321.41,0
05/20/2024,5305.35,5325.32,5302.40,5308.13,0
05/17/2024,5303.10,5305.45,5283.59,5303.27,0
05/16/2024,5310.07,5325.49,5296.19,5297.10,0
05/15/2024,5263.26,5311.76,5263.26,5308.15,0
05/14/2024,5221.10,5250.37,5217.98,5246.68,0
05/13/2024,5233.08,5237.26,5211.16,5221.42,0
05/10/2024,5225.49,5239.66,5209.68,5222.68,0
05/09/2024,5189.03,5215.30,5180.41,5214.08,0
05/08/2024,5168.98,5191.95,5165.86,5187.67,0
05/07/2024,5187.20,5200.23,5178.96,5187.70,0
05/06/2024,5142.42,5181.00,5142.42,5180.74,0
05/03/2024,5122.78,5139.12,5101.22,5127.79,0
05/02/2024,5049.32,5073.21,5011.05,5064.20,0
05/01/2024,5029.03,5096.12,5013.45,5018.39,0
04/30/2024,5103.78,5110.83,5035.31,5035.69,0
04/29/2024,5114.13,5123.49,5088.65,5116.17,0
04/26/2024,5084.65,5114.62,5073.14,5099.96,0
04/25/2024,5019.88,5057.75,4990.58,5048.42,0
04/24/2024,5084.86,5089.48,5047.02,5071.63,0
04/23/2024,5028.85,5076.12,5027.96,5070.55,0
04/22/2024,4987.33,5038.84,4969.40,5010.60,0
04/19/2024,5005.44,5019.02,4953.56,4967.23,0
04/18/2024,5031.52,5056.66,5001.89,5011.12,0
04/17/2024,5068.97,5077.96,5007.25,5022.21,0
04/16/2024,5064.59,5079.84,5039.83,5051.41,0
04/15/2024,5149.67,5168.43,5052.47,5061.82,0
04/12/2024,5171.51,5175.03,5107.94,5123.41,0
04/11/2024,5172.95,5211.78,5138.77,5199.06,0
04/10/2024,5167.88,5178.43,5138.70,5160.64,0
04/09/2024,5217.03,5224.81,5160.78,5209.91,0
04/08/2024,5211.37,5219.57,5197.35,5202.39,0
04/05/2024,5158.95,5222.18,5157.21,5204.34,0
04/04/2024,5244.05,5256.59,5146.06,5147.21,0
04/03/2024,5194.37,5228.75,5194.37,5211.49,0
04/02/2024,5204.29,5208.34,5184.05,5205.81,0
04/01/2024,5257.97,5263.95,5229.20,5243.77,0
03/28/2024,5248.03,5264.85,5245.82,5254.35,0
03/27/2024,5226.31,5249.26,5213.92,5248.49,0
03/26/2024,5228.85,5235.16,5203.42,5203.58,0
03/25/2024,5219.52,5229.09,5216.09,5218.19,0
03/22/2024,5242.48,5246.09,5229.87,5234.18,0
03/21/2024,5253.43,5261.10,5240.66,5241.53,0
03/20/2024,5181.69,5226.19,5171.55,5224.62,0
03/19/2024,5139.09,5180.31,5131.59,5178.51,0
03/18/2024,5154.77,5175.60,5145.47,5149.42,0
03/15/2024,5123.31,5136.86,5104.35,5117.09,0
03/14/2024,5175.14,5176.85,5123.30,5150.48,0
03/13/2024,5173.49,5179.14,5151.88,5165.31,0
03/12/2024,5134.30,5179.87,5114.48,5175.27,0
03/11/2024,5111.96,5124.66,5091.14,5117.94,0
03/08/2024,5164.46,5189.26,5117.50,5123.69,0
03/07/2024,5132.38,5165.62,5128.21,5157.36,0
03/06/2024,5108.03,5127.97,5092.22,5104.76,0
03/05/2024,5110.52,5114.54,5056.82,5078.65,0
03/04/2024,5130.99,5149.67,5127.18,5130.95,0
03/01/2024,5098.51,5140.33,5094.16,5137.08,0
02/29/2024,5085.36,5104.99,5061.89,5096.27,0
02/28/2024,5067.20,5077.37,5058.35,5069.76,0
02/27/2024,5074.60,5080.69,5057.29,5078.18,0
02/26/2024,5093.00,5097.66,5068.91,5069.53,0
02/23/2024,5100.92,5111.06,5081.46,5088.80,0
02/22/2024,5038.83,5094.39,5038.83,5087.03,0
02/21/2024,4963.03,4983.21,4946.00,4981.80,0
02/20/2024,4989.32,4993.71,4955.02,4975.51,0
02/16/2024,5031.13,5038.70,4999.52,5005.57,0
02/15/2024,5003.14,5032.72,4999.44,5029.73,0
02/14/2024,4976.44,5002.52,4956.45,5000.62,0
02/13/2024,4967.94,4971.30,4920.31,4953.17,0
02/12/2024,5026.83,5048.39,5016.83,5021.84,0
